id,host_id,host_since,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_value,latitude,longitude
35538022,267329034,2019-06-09,True,2,True,Oostelijk Havengebied - Indische Buurt,Private room in condo,Private room,1.0,2.0,111.0,2,10,59,2019-06-23,2022-05-29,4.92,4.86,52.365,4.941
35542936,267329034,2019-06-09,True,2,True,Oostelijk Havengebied - Indische Buurt,Private room in condo,Private room,1.0,1.0,65.0,2,7,7,2019-07-29,2022-04-12,5.0,4.86,52.365,4.941
35570381,267629155,2019-06-10,True,1,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,3.0,220.0,1,90,36,2019-06-24,2022-05-23,4.92,4.78,52.372,4.891
35592652,8262925,2013-08-19,False,1,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,2.0,220.0,2,1125,4,2019-06-17,2021-10-31,5.0,4.75,52.372,4.891
35610949,18184896,2014-07-16,False,19,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,165.0,2,14,14,2019-06-30,2022-05-29,4.79,4.64,52.365,4.87
35612947,13025857,2014-03-11,False,1,True,Bos en Lommer,Entire home,Entire home/apt,1.0,1.0,96.0,1,15,16,2019-07-14,2021-11-28,5.0,4.94,52.379,4.849
35628530,41913231,2015-08-19,False,1,True,Bos en Lommer,Entire townhouse,Entire home/apt,4.0,5.0,189.0,3,1125,8,2019-08-04,2021-08-16,5.0,4.63,52.379,4.849
35632302,251479377,2019-03-27,False,6,True,Oud-Oost,Room in hostel,Hotel room,1.0,1.0,195.0,1,1125,41,2019-12-16,2022-04-26,4.39,4.32,52.36,4.921
35632344,251479377,2019-03-27,False,6,True,Oud-Oost,Private room in hostel,Private room,1.0,4.0,346.0,1,1125,794,2019-06-25,2022-05-17,4.6,4.51,52.36,4.921
35637048,1687684,2012-02-02,False,2,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2.0,2.0,200.0,28,1111,1,2019-08-08,2019-08-08,5.0,5.0,52.365,4.941
35644860,1309885,2011-10-19,False,2,True,De Baarsjes - Oud-West,Entire home,Entire home/apt,3.0,3.0,180.0,5,1125,9,2019-07-20,2021-08-12,5.0,4.67,52.365,4.87
35659168,23242776,2014-11-02,False,1,True,Noord-Oost,Entire townhouse,Entire home/apt,4.0,4.0,180.0,4,14,3,2019-08-18,2021-07-26,4.67,4.33,52.4009,4.935
35662871,73717503,2016-05-24,False,1,True,Zuid,Private room in home,Private room,1.0,1.0,110.0,1,1125,27,2019-10-05,2022-05-31,4.78,4.7,52.345,4.876
35693822,148343641,2017-08-30,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,3.0,195.0,6,7,6,2020-07-25,2021-08-19,5.0,4.83,52.365,4.87
35696576,57990070,2016-02-09,False,2,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,1.0,65.0,2,1125,8,2019-06-16,2020-08-16,5.0,4.57,52.379,4.849
35724107,18180611,2014-07-16,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,198.0,5,35,2,2019-07-07,2019-09-02,5.0,5.0,52.351,4.896
35732109,114638050,2017-02-03,False,2,True,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,,1.0,123.0,3,15,39,2019-06-30,2021-10-31,4.87,4.72,52.351,4.896
35747711,102971567,2016-11-08,False,1,True,Westerpark,Entire condo,Entire home/apt,1.0,1.0,149.0,2,1125,6,2021-07-31,2022-05-16,4.83,4.83,52.386,4.874
35764214,101830649,2016-10-30,False,2,True,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2.0,4.0,124.0,3,1125,11,2019-07-23,2021-08-20,5.0,4.91,52.365,4.87
35791569,17908565,2014-07-10,True,1,True,Noord-West,Entire home,Entire home/apt,2.0,2.0,81.0,2,1125,29,2019-06-30,2022-05-01,4.93,4.79,52.41,4.895
35800057,125558465,2017-04-12,True,1,True,Oud-Oost,Private room in rental unit,Private room,1.0,2.0,107.0,1,1125,103,2019-07-03,2022-06-03,4.86,4.71,52.36,4.921
35816081,19224052,2014-07-31,True,1,True,Noord-West,Entire home,Entire home/apt,2.0,2.0,145.0,2,1125,24,2019-07-21,2022-05-22,4.88,4.79,52.41,4.895
35822324,32195443,2015-04-29,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.0,5.0,200.0,2,1125,11,2019-07-30,2022-05-08,4.73,4.45,52.351,4.896
35825085,51311384,2015-12-14,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,140.0,4,30,21,2019-06-26,2021-12-21,4.8,4.5,52.351,4.896
35826322,74646936,2016-05-29,False,3,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,350.0,3,1125,8,2019-10-14,2022-05-02,5.0,4.75,52.372,4.891
35855352,251479377,2019-03-27,False,6,True,Oud-Oost,Shared room in hostel,Shared room,1.0,2.0,79.0,1,1125,100,2019-06-25,2022-05-22,4.63,4.56,52.36,4.921
35855405,251479377,2019-03-27,False,6,True,Oud-Oost,Private room in hostel,Private room,1.0,4.0,404.0,1,1125,108,2019-07-22,2022-05-22,4.47,4.44,52.36,4.921
35859398,225183279,2018-11-11,True,2,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,3.0,171.0,2,1125,21,2019-08-11,2022-05-16,4.86,4.71,52.351,4.896
35864556,9560777,2013-10-21,False,3,True,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,350.0,2,20,14,2019-07-08,2021-10-09,4.86,4.36,52.367,4.915
35889138,7939638,2013-08-04,True,1,True,Zuid,Private room in rental unit,Private room,1.0,1.0,100.0,3,6,30,2019-07-15,2022-06-04,4.83,4.77,52.345,4.876
35925638,13741128,2014-03-31,False,1,True,Geuzenveld - Slotermeer,Entire home,Entire home/apt,3.0,4.0,190.0,3,14,8,2019-07-22,2021-12-30,5.0,4.75,52.377,4.828
35927687,251479377,2019-03-27,False,6,True,Oud-Oost,Shared room in hostel,Shared room,1.0,2.0,72.0,1,1125,980,2019-06-22,2022-05-22,4.52,4.51,52.36,4.921
36046994,231644151,2018-12-20,False,1,True,Bijlmer-Centrum,Entire rental unit,Entire home/apt,,1.0,100.0,2,1125,11,2019-07-21,2021-11-14,4.82,4.82,52.312,4.947
36096452,231282154,2018-12-18,False,1,True,Noord-West,Entire rental unit,Entire home/apt,,1.0,80.0,1,14,5,2019-09-29,2020-02-16,5.0,5.0,52.41,4.895
36111700,2737834,2012-06-25,False,2,True,Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,1.0,1.0,125.0,3,1125,2,2020-01-23,2022-04-18,4.5,5.0,52.333,4.873
36115043,108745863,2016-12-27,False,1,True,Geuzenveld - Slotermeer,Private room in townhouse,Private room,2.0,2.0,171.0,1,1125,8,2019-08-11,2022-05-28,4.75,4.75,52.377,4.828
36139698,68021735,2016-04-20,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,175.0,6,40,5,2019-07-22,2019-08-25,5.0,4.8,52.36,4.921
36143549,250836965,2019-03-24,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,180.0,3,1125,7,2019-06-30,2020-07-24,5.0,4.67,52.365,4.87
36192472,12853047,2014-03-06,False,1,True,Oud-Noord,Entire home,Entire home/apt,4.0,4.0,177.0,6,1125,5,2019-06-29,2019-10-27,5.0,4.75,52.39,4.917
36231973,15114999,2014-05-05,False,1,True,Zuid,Entire home,Entire home/apt,2.0,2.0,206.0,2,3,6,2019-07-29,2019-10-19,5.0,4.67,52.345,4.876
36256397,11517971,2014-01-21,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,100.0,8,14,2,2019-07-28,2019-08-06,5.0,5.0,52.367,4.915
36258613,150235390,2017-09-12,False,1,True,Zuid,Entire rental unit,Entire home/apt,1.0,1.0,165.0,5,35,14,2019-07-07,2022-05-20,4.93,4.79,52.345,4.876
36259851,2175668,2012-04-19,False,1,True,Noord-West,Entire home,Entire home/apt,3.0,3.0,240.0,3,14,2,2019-07-21,2019-08-05,4.5,4.5,52.41,4.895
36260069,272714342,2019-07-01,False,1,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,,,99.0,2,30,5,2019-07-13,2021-11-14,4.8,5.0,52.365,4.941
36272271,9887488,2013-11-08,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,1.0,115.0,2,14,8,2019-07-28,2019-12-30,4.88,5.0,52.379,4.849
36301731,3051202,2012-07-25,False,2,True,Zuid,Entire rental unit,Entire home/apt,1.0,1.0,229.0,2,1125,20,2019-07-08,2022-05-23,4.95,4.79,52.345,4.876
36303271,273020993,2019-07-02,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.0,4.0,450.0,1,1125,5,2019-07-21,2019-09-16,5.0,4.8,52.351,4.896
36309359,12859807,2014-03-06,False,1,True,Oud-Noord,Entire rental unit,Entire home/apt,1.0,1.0,115.0,3,1125,10,2019-08-11,2021-09-05,5.0,4.6,52.39,4.917
36310632,273075044,2019-07-02,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,135.0,3,30,10,2019-08-03,2021-10-03,4.9,4.6,52.367,4.915
36325266,33662498,2015-05-18,False,2,True,Gaasperdam - Driemond,Private room in rental unit,Private room,2.0,2.0,89.0,1,16,9,2019-07-11,2019-10-31,4.56,4.11,52.3069,4.9881
36336406,273252973,2019-07-03,False,1,True,Zuid,Entire rental unit,Entire home/apt,2.0,2.0,199.0,2,30,11,2019-08-25,2020-08-12,5.0,4.73,52.345,4.876
36342920,198405490,2018-06-27,False,9,True,Centrum-West,Shared room in houseboat,Shared room,1.0,3.0,325.0,2,90,29,2019-08-14,2022-05-11,4.75,4.46,52.372,4.891
36377994,29785989,2015-03-22,True,1,True,Centrum-Oost,Private room in houseboat,Private room,1.0,2.0,125.0,3,1125,158,2019-07-11,2022-05-24,4.95,4.71,52.367,4.915
36397499,12570226,2014-02-25,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,3.0,290.0,2,10,8,2019-08-04,2020-07-14,5.0,4.88,52.351,4.896
36404771,270245537,2019-06-21,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,150.0,1,1125,3,2019-08-25,2019-09-08,5.0,5.0,52.365,4.87
36445013,29750186,2015-03-21,True,1,True,Oud-Noord,Private room in rental unit,Private room,1.0,1.0,96.0,1,1125,92,2019-07-27,2022-05-31,4.91,4.75,52.39,4.917
36446524,209991169,2018-08-16,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,,1.0,191.0,3,1125,1,2021-11-13,2021-11-13,4.0,4.0,52.372,4.891
36469116,274198289,2019-07-07,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,150.0,3,14,18,2019-07-07,2022-03-27,4.94,4.76,52.351,4.896
36480673,48335755,2015-11-06,False,1,True,Westerpark,Entire rental unit,Entire home/apt,2.0,3.0,225.0,2,14,4,2019-08-08,2020-08-04,4.75,4.5,52.386,4.874
36519601,61519222,2016-03-04,False,2,True,Slotervaart,Entire rental unit,Entire home/apt,1.0,1.0,50.0,6,21,5,2019-09-20,2020-02-28,5.0,5.0,52.357,4.833
36546346,22639682,2014-10-17,False,1,True,Osdorp,Entire rental unit,Entire home/apt,,1.0,80.0,2,1125,21,2019-07-22,2022-05-11,4.85,4.7,52.355,4.798
36561668,31702040,2015-04-22,True,4,True,Centrum-West,Entire home,Entire home/apt,1.0,2.0,121.0,2,5,40,2019-09-28,2022-05-29,4.98,4.83,52.372,4.891
36561978,226181266,2018-11-17,False,2,True,Centrum-West,Houseboat,Entire home/apt,2.0,3.0,175.0,2,14,3,2019-07-26,2020-07-28,5.0,4.67,52.372,4.891
36609293,238122037,2019-01-21,True,2,True,Centrum-West,Room in bed and breakfast,Hotel room,1.0,1.0,244.0,1,1125,104,2019-09-29,2022-05-26,4.88,4.8,52.372,4.891
36615250,130374802,2017-05-15,False,1,True,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,130.0,2,1125,12,2019-07-15,2021-08-04,4.33,4.25,52.367,4.915
36617058,140775798,2017-07-16,True,1,True,Noord-Oost,Private room in bed and breakfast,Private room,,2.0,119.0,2,1125,47,2019-08-05,2022-05-25,4.96,4.81,52.4009,4.935
36617193,254038783,2019-04-08,False,1,True,Oud-Noord,Entire loft,Entire home/apt,1.0,1.0,165.0,3,1125,20,2019-08-26,2022-04-25,5.0,4.75,52.39,4.917
36617492,225780606,2018-11-14,False,3,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,2.0,70.0,3,1125,35,2019-07-16,2021-09-15,4.23,4.14,52.365,4.87
36627748,140775798,2017-07-16,True,1,True,Noord-Oost,Private room in bed and breakfast,Private room,1.0,2.0,121.0,2,21,38,2019-07-21,2021-11-25,5.0,4.87,52.4009,4.935
36628072,140775798,2017-07-16,True,1,True,Noord-Oost,Private room in bed and breakfast,Private room,1.0,2.0,125.0,2,1125,41,2019-07-21,2022-05-29,4.98,4.83,52.4009,4.935
36628264,140775798,2017-07-16,True,1,True,Noord-Oost,Private room in farm stay,Private room,1.0,2.0,125.0,2,1125,39,2019-07-23,2021-11-06,4.92,4.9,52.4009,4.935
36632513,140775798,2017-07-16,True,1,True,Noord-Oost,Private room in bed and breakfast,Private room,1.0,2.0,125.0,2,1125,38,2019-07-26,2021-04-05,4.92,4.79,52.4009,4.935
36637436,69599080,2016-04-30,False,1,True,Centrum-West,Entire loft,Entire home/apt,4.0,,393.0,2,1125,10,2019-09-08,2020-01-02,5.0,4.5,52.372,4.891
36684541,4271294,2012-11-28,False,1,True,Oud-Noord,Private room in loft,Private room,1.0,1.0,55.0,1,4,21,2019-07-26,2020-02-05,4.86,4.71,52.39,4.917
36697451,10613825,2013-12-14,False,1,True,IJburg - Zeeburgereiland,Entire guest suite,Entire home/apt,,1.0,118.0,7,179,14,2019-08-19,2022-05-05,4.64,4.64,52.359,4.974
36711377,167351025,2018-01-12,False,2,True,Centrum-West,Entire condo,Entire home/apt,1.0,1.0,294.0,3,365,20,2019-08-03,2022-04-24,4.8,4.55,52.372,4.891
36756084,3320018,2012-08-20,False,1,True,Slotervaart,Entire rental unit,Entire home/apt,2.0,2.0,200.0,3,14,17,2019-08-05,2022-03-15,4.82,4.59,52.357,4.833
36759213,118357014,2017-02-27,False,5,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,168.0,1,1125,16,2019-08-25,2021-10-11,4.69,4.69,52.386,4.874
36760602,248046023,2019-03-10,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,250.0,10,1125,12,2019-08-14,2022-04-16,4.83,4.92,52.365,4.87
36790110,276530904,2019-07-16,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,109.0,3,120,2,2019-08-12,2019-08-16,5.0,5.0,52.386,4.874
36803582,30691347,2015-04-06,False,1,True,Noord-West,Entire home,Entire home/apt,2.0,2.0,160.0,3,1125,3,2019-08-28,2022-04-18,5.0,4.67,52.41,4.895
36849604,3432339,2012-08-31,False,2,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.0,3.0,125.0,2,1125,5,2020-07-20,2021-04-11,4.6,4.6,52.351,4.896
36863216,259132884,2019-05-01,False,4,True,Oud-Oost,Room in boutique hotel,Hotel room,1.0,1.0,234.0,1,1125,19,2019-08-14,2021-10-30,4.68,4.63,52.36,4.921
36863220,259132884,2019-05-01,False,4,True,Oud-Oost,Room in boutique hotel,Hotel room,1.0,1.0,243.0,1,1125,2,2021-07-04,2021-08-03,4.5,4.0,52.36,4.921
36865363,203731852,2018-07-20,False,20,True,Centrum-Oost,Room in serviced apartment,Hotel room,1.0,1.0,315.0,1,1125,10,2019-08-19,2022-04-23,5.0,4.7,52.367,4.915
36865545,203731852,2018-07-20,False,20,True,Centrum-Oost,Room in serviced apartment,Hotel room,1.0,1.0,295.0,1,1125,9,2019-10-07,2022-04-30,4.78,4.56,52.367,4.915
36898170,184377695,2018-04-15,False,1,True,Zuid,Private room in rental unit,Private room,1.0,1.0,138.0,1,1125,9,2019-08-19,2022-05-23,4.5,4.5,52.345,4.876
36900570,25420294,2014-12-31,False,1,True,IJburg - Zeeburgereiland,Entire townhouse,Entire home/apt,3.0,3.0,110.0,7,21,3,2019-08-17,2020-08-08,5.0,4.67,52.359,4.974
36928848,9048125,2013-09-25,True,1,True,Buitenveldert - Zuidas,Private room in townhouse,Private room,1.0,1.0,81.0,1,1125,24,2019-08-31,2022-05-29,4.92,4.92,52.333,4.873
36953210,4513007,2012-12-28,True,3,True,IJburg - Zeeburgereiland,Entire place,Entire home/apt,,1.0,120.0,3,1125,27,2019-09-03,2022-05-05,4.96,4.85,52.359,4.974
36967525,79996951,2016-06-26,False,1,True,Centrum-West,Entire loft,Entire home/apt,1.0,2.0,260.0,3,1125,15,2019-07-22,2022-04-26,4.86,4.57,52.372,4.891
36972460,1924176,2012-03-14,False,1,True,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2.0,2.0,160.0,3,7,5,2019-08-26,2021-08-15,4.8,4.8,52.365,4.87
37014677,163592969,2017-12-21,True,2,True,Noord-West,Private room in condo,Private room,1.0,1.0,73.0,3,1125,55,2019-08-04,2022-05-22,4.95,4.8,52.41,4.895
37078231,7945146,2013-08-05,False,2,True,Slotervaart,Private room in home,Private room,1.0,1.0,80.0,2,1125,16,2019-08-04,2022-04-24,4.87,4.8,52.357,4.833
37098620,279055322,2019-07-25,False,1,True,Watergraafsmeer,Private room in rental unit,Private room,1.0,1.0,72.0,1,365,11,2019-08-10,2022-06-04,4.91,4.73,52.349,4.941
37098880,15996910,2014-05-26,False,5,True,Centrum-Oost,Private room in rental unit,Private room,,1.0,134.0,2,1125,60,2019-12-17,2022-06-04,4.72,4.62,52.367,4.915
37137406,79302346,2016-06-22,False,1,True,Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,1.0,1.0,60.0,3,30,4,2019-09-05,2022-05-28,4.75,5.0,52.333,4.873
37164265,36469894,2015-06-22,True,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,2.0,2.0,286.0,3,1125,36,2019-09-08,2022-04-29,4.89,4.61,52.379,4.849
37205427,278273438,2019-07-22,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,209.0,2,1125,12,2019-09-05,2021-11-02,5.0,4.67,52.372,4.891
37231449,22204012,2014-10-06,False,1,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,140.0,3,1125,2,2022-04-17,2022-06-05,5.0,5.0,52.372,4.891
37326878,7256557,2013-07-03,False,1,True,Centrum-West,Entire townhouse,Entire home/apt,2.0,2.0,400.0,3,14,11,2019-09-08,2022-05-25,4.8,4.6,52.372,4.891
37348417,45661487,2015-10-03,False,2,True,De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,1.0,,158.0,5,1125,4,2022-04-27,2022-06-04,4.75,4.0,52.351,4.896
37359059,94606780,2016-09-11,False,1,True,Bijlmer-Oost,Private room in guest suite,Private room,,1.0,55.0,2,60,43,2019-12-15,2022-01-01,4.91,4.81,52.323,4.96
37378443,47158198,2015-10-22,False,1,True,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,240.0,5,1125,15,2019-10-30,2022-03-20,4.71,4.36,52.386,4.874
37386447,253596222,2019-04-06,False,3,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,1.0,78.0,3,1125,40,2019-09-01,2022-05-22,4.5,4.38,52.365,4.87
37554677,198405490,2018-06-27,False,9,True,Centrum-West,Shared room in rental unit,Shared room,1.0,1.0,326.0,7,1125,8,2019-10-17,2022-03-13,5.0,5.0,52.372,4.891
37576592,12076328,2014-02-09,False,1,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,4.0,307.0,2,7,28,2019-11-11,2022-05-29,4.96,4.86,52.367,4.915
37585995,2117385,2012-04-11,False,2,True,Noord-West,Entire home,Entire home/apt,2.0,3.0,130.0,3,1125,10,2019-08-18,2022-04-18,4.6,4.6,52.41,4.895
37590988,45661487,2015-10-03,False,2,True,De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,,,220.0,3,1125,1,2022-04-17,2022-04-17,5.0,5.0,52.351,4.896
37643572,46433878,2015-10-13,False,1,True,IJburg - Zeeburgereiland,Private room in home,Private room,1.0,1.0,75.0,3,1125,9,2019-09-06,2020-01-01,4.89,4.78,52.359,4.974
37732527,285227821,2019-08-13,False,2,True,Centrum-Oost,Private room in rental unit,Private room,1.0,1.0,110.0,2,1125,18,2019-08-24,2022-05-04,4.69,4.56,52.367,4.915
37762974,18184896,2014-07-16,False,19,True,Oud-Noord,Entire home,Entire home/apt,2.0,3.0,171.0,2,1125,4,2019-08-24,2019-09-08,5.0,4.75,52.39,4.917
37799561,286058994,2019-08-15,False,2,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,86.0,2,14,51,2019-09-02,2022-05-24,4.22,3.9,52.351,4.896
37804394,286123803,2019-08-15,False,2,True,Oostelijk Havengebied - Indische Buurt,Private room in rental unit,Private room,1.0,1.0,101.0,1,1125,110,2019-08-19,2022-05-29,4.63,4.46,52.365,4.941
37805480,286123803,2019-08-15,False,2,True,Oostelijk Havengebied - Indische Buurt,Private room in rental unit,Private room,1.0,1.0,96.0,1,1125,122,2019-08-22,2022-05-22,4.61,4.5,52.365,4.941
37806154,230959164,2018-12-16,False,2,True,Geuzenveld - Slotermeer,Entire home,Entire home/apt,3.0,1.0,200.0,6,14,3,2021-07-30,2021-10-23,5.0,4.67,52.377,4.828
37869132,75237279,2016-06-01,False,1,True,Watergraafsmeer,Entire rental unit,Entire home/apt,2.0,2.0,185.0,3,13,1,2019-10-23,2019-10-23,5.0,4.0,52.349,4.941
37937149,287463018,2019-08-20,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,2.0,2.0,160.0,5,1125,9,2019-10-01,2022-03-12,5.0,4.78,52.36,4.921
37959744,91405069,2016-08-23,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,165.0,21,90,3,2021-08-14,2022-01-06,5.0,5.0,52.351,4.896
37977698,2368759,2012-05-14,False,4,True,Watergraafsmeer,Entire rental unit,Entire home/apt,1.0,1.0,132.0,10,1125,6,2019-09-06,2021-01-28,4.33,4.5,52.349,4.941
38033435,19127218,2014-07-29,False,2,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.0,2.0,287.0,2,1125,4,2019-09-22,2020-06-13,5.0,4.75,52.351,4.896
38056203,86656710,2016-07-29,False,1,True,Gaasperdam - Driemond,Entire rental unit,Entire home/apt,1.0,1.0,54.0,2,1125,7,2019-09-01,2020-08-02,4.71,4.57,52.3069,4.9881
38082061,258734241,2019-04-29,True,1,True,Watergraafsmeer,Private room in bed and breakfast,Private room,2.0,2.0,213.0,3,30,64,2019-09-29,2022-05-28,4.75,4.53,52.349,4.941
38141656,288063590,2019-08-22,False,1,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,1.0,1.0,100.0,3,1125,5,2019-09-15,2020-01-20,5.0,5.0,52.351,4.896
38160039,45267217,2015-09-28,True,4,True,Zuid,Entire rental unit,Entire home/apt,1.0,2.0,320.0,1,1125,11,2019-09-16,2022-05-09,5.0,4.91,52.345,4.876
38160285,269050,2010-10-23,False,2,True,Centrum-West,Entire home,Entire home/apt,2.0,3.0,160.0,1,1125,45,2019-09-01,2022-06-04,4.98,4.86,52.372,4.891
38169856,259132884,2019-05-01,False,4,True,Oud-Oost,Room in boutique hotel,Hotel room,1.0,1.0,108.0,1,1125,1,2020-01-04,2020-01-04,4.0,4.0,52.36,4.921
38170545,281658595,2019-08-02,False,3,True,Westerpark,Private room in serviced apartment,Private room,1.0,1.0,390.0,1,1125,13,2019-10-06,2021-09-03,5.0,4.77,52.386,4.874
38170726,281658595,2019-08-02,False,3,True,Westerpark,Private room in serviced apartment,Private room,1.0,1.0,370.0,1,1125,46,2019-10-06,2022-03-14,4.93,4.72,52.386,4.874
38170899,281658595,2019-08-02,False,3,True,Westerpark,Private room in serviced apartment,Private room,2.0,4.0,785.0,1,1125,17,2019-11-29,2020-12-25,4.88,4.76,52.386,4.874
38182173,11833365,2014-02-01,True,1,True,Oud-Oost,Entire loft,Entire home/apt,1.0,2.0,121.0,2,30,34,2019-09-08,2022-05-31,4.91,4.82,52.36,4.921
38214466,131911468,2017-05-25,False,2,True,Centrum-Oost,Private room in houseboat,Private room,2.0,2.0,360.0,1,1125,25,2019-10-01,2022-03-19,4.6,4.4,52.367,4.915
38214492,6960531,2013-06-17,False,1,True,Centrum-Oost,Entire condo,Entire home/apt,1.0,1.0,82.0,3,1125,23,2019-09-23,2022-06-01,5.0,4.9,52.367,4.915
38240482,95530747,2016-09-17,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,138.0,2,1125,1,2019-12-29,2019-12-29,5.0,5.0,52.36,4.921
38277051,9543617,2013-10-20,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,150.0,12,1125,1,2022-06-03,2022-06-03,5.0,5.0,52.365,4.87
38337368,202713005,2018-07-16,False,1,True,Noord-Oost,Private room in home,Private room,1.0,1.0,90.0,2,10,12,2019-09-15,2022-05-30,4.91,4.73,52.4009,4.935
38345970,230038735,2018-12-10,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,120.0,2,10,5,2019-09-08,2019-12-01,4.0,3.75,52.372,4.891
